brand_id,brand_name,level1_category,adg,ado,adq
1220600,魔酒,Books,4,0,0
1082186,三虹實業,Life & Entertainment,4,0,0
3678060,Peachy Beat,Mother & Baby,4,0,0
1087321,Jewelna Rose,Women Bags,4,0,0
1086681,BLACK SCALE,Men's Apparel,4,0,0
1098234,MOUNTAINSMITH,Sports & Outdoors,4,0,0
1128166,Hido,Beauty,4,0,0
1089195,LAD MUSICIAN,Men's Apparel,4,0,0
4594665,bishengzhiyan,Beauty,4,0,0
1094748,Cheri,Women's Apparel,4,0,0
1131944,RICHBABY,Beauty,4,0,0
1092576,哈林,Books,4,0,0
1092417,AUSTRALIAN BY NATURE,Beauty,4,0,0
5318312,Viimun,Health,4,0,0
4123011,YEAH RACING,Life & Entertainment,4,0,0
4916907,wisedry,Hardware & 3C,4,0,0
6299116,YEN MAN MAN 妍漫漫,Beauty,4,0,0
1162977,ecoegg,Home & Living,4,0,0
1104772,Reflect,Women's Apparel,4,0,0
1109723,soapsox,Mother & Baby,4,0,0
1102092,ZIIIRO,Men's Bags& Accessories,4,0,0
3329932,CAREIN,Beauty,4,0,0
3354287,INESIS,Sports & Outdoors,4,0,0
1092047,Honeyce,Beauty,4,0,0
1082602,上羊文化,Mother & Baby,4,0,0
1110465,B'mo,Men's Apparel,4,0,0
5292242,OpenAI,Tickets & Services,4,0,0
1139178,VIVLAS,Beauty,4,0,0
1095483,Nexus,Mobile & Gadgets,4,0,0
1082964,DAY MORE 天沐岩盤浴,Tickets & Services,4,0,0
2165520,PAULE KA,Women's Apparel,4,0,0
1216880,Meyin,Hardware & 3C,4,0,0
6369864,HydroJug,Home & Living,4,0,0
1128990,CRAZYBOMB,Men's Apparel,4,0,0
3214861,the NAMIE,Beauty,4,0,0
3973034,The Pure Lotus,Beauty,4,0,0
1099802,UNI ADVTECH 雨霖創新,Mother & Baby,4,0,0
1089035,匯識教育,Books,4,0,0
1104280,PRO MOP 布魯拖,Home & Living,4,0,0
1098346,crops,Sports & Outdoors,4,0,0
1108030,立村文化,Books,4,0,0
1104458,TOMORROWLAND,Men's Apparel,4,0,0
4111335,Green Device 綠德,Hardware & 3C,4,0,0
1163674,棉麻主張,Women's Apparel,4,0,0
1105983,reeves,Home & Living,4,0,0
1095987,Katie Q,Women's Apparel,4,0,0
1087138,DOYOUEVEN,Sports & Outdoors,4,0,0
2998481,何人可,Food & Beverages,4,0,0
4196006,凱飛鮮烘豆,Food & Beverages,4,0,0
4833272,Fromthenon,Home & Living,4,0,0
6263535,WEIDASHI,Health,4,0,0
1088253,initial,Women's Apparel,4,0,0
1092767,CABOO,Mother & Baby,4,0,0
1099316,Qmono,Home & Living,4,0,0
1216582,LeoPet,Pets,4,0,0
1644612,TOP ACTION,Sports & Outdoors,4,0,0
1094668,MERRYHI MOTEL 美麗海精品旅館,Mother & Baby,4,0,0
1218196,TITAN GRIPS,Sports & Outdoors,4,0,0
1729955,Sipimo 詩碧曼,Beauty,4,0,0
1800767,Cargo,Beauty,4,0,0
1087062,先鋒企管,Books,4,0,0
5174149,OETE,Beauty,4,0,0
1089131,early learning centre,Mother & Baby,4,0,0
1103773,RUBYMONT,Men's Bags& Accessories,4,0,0
4874542,YI TUNG 乙彤,Food & Beverages,4,0,0
1096807,necos,Life & Entertainment,4,0,0
5233593,PBZZ,Mobile & Gadgets,4,0,0
1087225,ANKL,Men's Apparel,4,0,0
2558966,08Mab,Home & Living,4,0,0
1088366,功倍實業,Books,4,0,0
6138321,KARLSSON,Home & Living,4,0,0
1085981,GRACE COLE,Beauty,4,0,0
1107473,Trendy文化,Books,4,0,0
1107153,理得,Books,4,0,0
4396787,Apian,Beauty,4,0,0
1111645,Multi-Arts 瑪蒂雅,Books,4,0,0
1083674,HAWANA 哈瓦那,Shoes,4,0,0
1091979,KING BEST,Hardware & 3C,4,0,0
1103907,RUN LIFE,Sports & Outdoors,4,0,0
1109398,避風港文化,Books,4,0,0
1106808,瀋陽,Books,4,0,0
1108865,東吳大學,Books,4,0,0
1107976,Samya 祥業科技,Mobile & Gadgets,4,0,0
1083376,FESSURA,Shoes,4,0,0
1220370,萬象藏真,Books,4,0,0
2559630,BARBER PRO,Beauty,4,0,0
6367659,RED MELON,Mother & Baby,4,0,0
3741532,PAAZOMU,Men's Bags& Accessories,4,0,0
6034825,cruzade skateboards,Sports & Outdoors,4,0,0
1084183,HEFANG,Women Accessories,4,0,0
1085864,佳緣食品,Food & Beverages,4,0,0
2703037,Dawn&Dusk 暮茶澄光,Food & Beverages,4,0,0
5622592,BLUEDOG,Mother & Baby,4,0,0
1216156,JS Life 珍昕,Home & Living,4,0,0
1087034,先創,Books,4,0,0
1288057,幾木朵,Health,4,0,0
1088169,前進,Books,4,0,0
2559656,Bazaar,Books,4,0,0
1216066,ITALPIZZA,Food & Beverages,4,0,0
1094823,Orff 奧福,Life & Entertainment,4,0,0
1113670,Cadog 卡多樂,Pets,4,0,0
1107381,登福,Books,4,0,0
1092396,AUSTIN REED,Men's Apparel,4,0,0
2560358,CNS World,Beauty,4,0,0
1220567,飛行船文化教育,Mother & Baby,4,0,0
5049674,SENZII,Life & Entertainment,4,0,0
5746717,Viiyasiy 唯婭心,Beauty,4,0,0
6163345,YOULUN,Beauty,4,0,0
1083351,中國電影出版社,Books,4,0,0
1087398,ANNE GEDDES,Mother & Baby,4,0,0
6209122,YOIbuy PRO,Home & Living,4,0,0
1160835,EMPEROR CHEMICAL 帝一化工,Home & Living,4,0,0
1082541,DARKVICTORY,Women's Apparel,4,0,0
3525553,ABARTH,Motors,4,0,0
1108739,荷鳴文化,Books,4,0,0
1220493,金門縣政府,Home & Living,4,0,0
1103924,杏誼,Men's Apparel,4,0,0
3434406,SLURR,Women's Apparel,4,0,0
1089461,FiberFix,Home & Living,4,0,0
4222503,REPLENiX,Beauty,4,0,0
1082271,DANIEL PATRICK,Sports & Outdoors,4,0,0
1098039,小遠足,Mother & Baby,4,0,0
3768205,Devoko,Home & Living,4,0,0
3996644,Honey Beauty,Beauty,4,0,0
1215985,High CP,Pets,4,0,0
1101197,RICHA,Motors,4,0,0
1091729,KILLER LOOP,Women Accessories,4,0,0
2559544,AZNA,Mobile & Gadgets,4,0,0
1305650,PIXEL CAKE,Women's Apparel,4,0,0
5732337,AROOM,Beauty,4,0,0
1108820,Solomon,Men's Bags& Accessories,4,0,0
3665271,i Rent,Life & Entertainment,4,0,0
1217686,SAM'S BULB,Home & Living,4,0,0
3960195,Tommy Hilfiger,Home & Living,4,0,0
1088914,Gibby 吉比鹿,Home & Living,4,0,0
3024451,CHI,Beauty,4,0,0
4172879,Where More,Women's Apparel,4,0,0
1130089,Bo Bonny 啵啵妮小姐,Home & Living,4,0,0
6146396,Dominant,Life & Entertainment,4,0,0
1098508,MULEDY 木樂地,Mother & Baby,4,0,0
3848548,DUTRIEUX,Shoes,4,0,0
1106121,roolen,Home & Living,4,0,0
4874676,International Music Company,Life & Entertainment,4,0,0
6196938,danchel,Beauty,4,0,0
1083452,DEBRAND,Men's Apparel,4,0,0
6034290,SHARPAL,Home Electronic,4,0,0
5196550,番茄醬少女,Home & Living,4,0,0
6194370,ART WALKER,Home & Living,4,0,0
1106395,moujen 茂仁,Home & Living,4,0,0
1635919,Briiith,Home & Living,4,0,0
1099433,ULUBULU,Mother & Baby,4,0,0
6294241,Luciroa S.F Cream 防曬隔離霜,Beauty,4,0,0
1084277,CERVO,Men's Bags& Accessories,4,0,0
1086471,HONDAR,Sports & Outdoors,4,0,0
5216235,RATOC Systems.,Hardware & 3C,4,0,0
4443677,LIADT,Beauty,4,0,0
1082253,GARCON,Men's Apparel,4,0,0
1103966,PREMIATA,Shoes,4,0,0
1094094,Ohki 大木製作所,Home & Living,4,0,0
4271529,Hard Rock Cafe,Men's Bags& Accessories,4,0,0
1098535,PACIFIC LEGEND 太平洋聯盟,Men's Apparel,4,0,0
1106601,STAR DIAMOND 星鑽積木,Mother & Baby,4,0,0
4152008,YYlingx,Home & Living,4,0,0
3555444,URINGO,Sports & Outdoors,4,0,0
1090997,KEVIN,Women Accessories,4,0,0
6412430,GREENLIFE,Home & Living,4,0,0
3248791,FLABOIS,Beauty,4,0,0
1083504,ELIE TAHARI,Women's Apparel,4,0,0
1095148,Amelia,Beauty,4,0,0
1802547,Sophie Paris,Shoes,4,0,0
1769042,SCHOOLHOUSE 全能外語,Mother & Baby,4,0,0
6452710,Jiacuali,Hardware & 3C,4,0,0
2562619,Ktown4u,Life & Entertainment,4,0,0
1214779,BREATHE HOME 健氣家,Sports & Outdoors,4,0,0
6227035,DAILYWEEKLY,Beauty,4,0,0
1215633,Fine Life,Home & Living,4,0,0
2560268,CICALEINE,Beauty,4,0,0
6099456,Nelly Madison,Mother & Baby,4,0,0
3446231,MR.COFFEE,Home Electronic,4,0,0
1092934,MATIX,Men's Apparel,4,0,0
3953656,創古文化,Home & Living,4,0,0
1092675,AVA,Motors,4,0,0
4158693,Man & Kids 寵小孩生活家居,Home & Living,4,0,0
1093371,Canody,Women Accessories,4,0,0
1104216,TOKYO BABY,Mother & Baby,4,0,0
1088329,力得,Books,4,0,0
3733580,POUR LA PEAU,Beauty,4,0,0
5172972,crazy gogo!!,Women Accessories,4,0,0
6209059,VITA C LIZ,Beauty,4,0,0
2838735,CAPONI,Men's Bags& Accessories,4,0,0
1095188,大華傳真,Books,4,0,0
2562158,IGA NATURAL NOODLE,Food & Beverages,4,0,0
1100915,VIOLET WHITE,Women Accessories,4,0,0
4234149,DECA,Women's Apparel,4,0,0
1108933,Spectrum,Beauty,4,0,0
1088078,Galler,Food & Beverages,4,0,0
3593539,SLLIG,Home & Living,4,0,0
4548702,PLEASE,Women's Apparel,4,0,0
5077380,DR HOMETOX,Beauty,4,0,0
1219108,merrithew,Sports & Outdoors,4,0,0
1097342,Kuling,Mother & Baby,4,0,0
1140915,Snoozebaby,Mother & Baby,4,0,0
4407349,PBS 毛適,Pets,4,0,0
6477693,WALAND,Beauty,4,0,0
1125715,EMMA HARDIE,Beauty,4,0,0
2838984,Nae Namja Zzim,Beauty,4,0,0
5267260,DIAMONDWIND,Women Accessories,4,0,0
1129306,Bear 小熊,Home Electronic,4,0,0
1163089,huit,Women Accessories,4,0,0
1090560,enchante petit,Mother & Baby,4,0,0
4913794,HORCHILL 好憩,Home & Living,4,0,0
1215930,HPRC,Home Electronic,4,0,0
5422984,SEWAFOX,Men's Bags& Accessories,4,0,0
6099332,Trikingsss,Home & Living,4,0,0
1100562,PERFECT CUT 完美剪裁,Men's Apparel,4,0,0
1105842,TULAROSA,Women's Apparel,4,0,0
1094670,LOCA,Home & Living,4,0,0
3897365,FANSCH,Sports & Outdoors,4,0,0
1219549,台江國家公園,Mother & Baby,4,0,0
3764376,ANNAILI,Shoes,4,0,0
1087908,DURAS,Women's Apparel,4,0,0
2562126,I'm NOT A Baby!,Mother & Baby,4,0,0
3824869,HOCE,Mobile & Gadgets,4,0,0
6337315,GYMKING,Men's Apparel,4,0,0
2561152,Dr.RAINBOW,Beauty,4,0,0
1219200,puracy,Home & Living,4,0,0
6321256,Blacklabel,Hardware & 3C,4,0,0
1082356,FAREAZY 遠馸思創,Home & Living,4,0,0
6317608,LEVI'S RED HIGHLOOSE FLARE,Women's Apparel,4,0,0
6252664,LEMOLE雷莫利,Women Accessories,4,0,0
1109391,Swankiss,Women's Apparel,4,0,0
1101707,新路文化,Books,4,0,0
1131886,RHB 植研,Beauty,4,0,0
1111556,MR.BOX 袖珍模型設計,Home & Living,4,0,0
1217536,RICHARTZ,Home & Living,4,0,0
1354701,FLOWERY 芙珞莉雅,Beauty,4,0,0
3249816,iKF,Mobile & Gadgets,4,0,0
1098556,LIVING CONCEPT,Men's Apparel,4,0,0
1094211,KORAMAN,Sports & Outdoors,4,0,0
6194532,Gofowd,Sports & Outdoors,4,0,0
1218247,TRIDYN 翠婷,Beauty,4,0,0
1217010,NUCOOK,Home & Living,4,0,0
1104509,Music Boy,Life & Entertainment,4,0,0
1163335,中華民國國際調酒協會,Books,4,0,0
1217489,RAINBOW SANDALS,Shoes,4,0,0
1800423,Allo & Lugh,Mother & Baby,4,0,0
1082501,ACTUAL PAIN,Men's Apparel,4,0,0
1109328,辰昕,Books,4,0,0
2565223,VICTON,Life & Entertainment,4,0,0
1271998,Crew Of The Earth,Men's Apparel,4,0,0
1112294,VISE-GRIP,Home & Living,4,0,0
4293874,Hero tod,Mobile & Gadgets,4,0,0
1101408,RIFLE,Men's Apparel,4,0,0
1216020,I'm Real,Food & Beverages,4,0,0
2909198,Samjune,Women Accessories,4,0,0
1094420,LIVILLE,Women's Apparel,4,0,0
1098080,kp DECO,Mother & Baby,4,0,0
2357905,PRIMA-1 一大,Health,4,0,0
1107068,STYLUS JEWELLERY,Mobile & Gadgets,4,0,0
1107485,百冠紙品,Home & Living,4,0,0
1219698,大斯文創,Books,4,0,0
1094382,KOTORITACHI,Home & Living,4,0,0
2562359,JKOSMEC,Beauty,4,0,0
3836468,LAKANAKU,Beauty,4,0,0
1082116,JACALU,Shoes,4,0,0
1082102,DAMIZLE 多美樂,Food & Beverages,4,0,0
1100723,RESERVED,Women's Apparel,4,0,0
1217864,SPURCYCLE,Sports & Outdoors,4,0,0
1537861,Throne Tea 心栽茶,Food & Beverages,4,0,0
1083340,中國集郵總公司,Life & Entertainment,4,0,0
5165017,SORBOTHANE,Sports & Outdoors,4,0,0
1386976,LUCIST 研芝識,Beauty,4,0,0
1107323,Torco 拓克,Motors,4,0,0
6327133,Elizabeth,Shoes,4,0,0
1111179,IN-WAY,Sports & Outdoors,4,0,0
1160117,AVADAR,Mother & Baby,4,0,0
1094909,大步,Books,4,0,0
3880479,WAPKTY,Home & Living,4,0,0
6090496,SwanScout,Mobile & Gadgets,4,0,0
4070115,John Partridge,Men's Apparel,4,0,0
5272586,Vupan,Men's Apparel,4,0,0
1401737,The Orb Factory,Mother & Baby,4,0,0
5360439,NFOX,Sports & Outdoors,4,0,0
1112331,WEARS INC.,Women's Apparel,4,0,0
1091125,BabeeGreens,Mother & Baby,4,0,0
1102242,Valleygirl,Women's Apparel,4,0,0
4889507,favecasa,Home & Living,4,0,0
1107970,科寶文化,Mother & Baby,4,0,0
1162922,claude bernard,Men's Bags& Accessories,4,0,0
1214904,Burnbud,Home Electronic,4,0,0
1488011,candylicious,Mother & Baby,4,0,0
1217407,Pin Geni 品臻,Food & Beverages,4,0,0
4234857,LILN,Home Electronic,4,0,0
6334531,MBPL,Pets,4,0,0
1092018,goody,Women Accessories,4,0,0
1105229,正因文化,Books,4,0,0
1096570,naked cosmetics,Beauty,4,0,0
4248499,Sunnimix,Motors,4,0,0
1744141,JOHNSTON&MURPHY,Shoes,4,0,0
2744178,Deesse de la Vie,Home & Living,4,0,0
4654281,Dr DYK,Beauty,4,0,0
1111687,NICKI'S DIAPERS,Mother & Baby,4,0,0
1800511,Asama,Sports & Outdoors,4,0,0
1092978,KKW BEAUTY,Beauty,4,0,0
3881661,OLAH POSHTEL 悅樂旅店,Tickets & Services,4,0,0
1093650,dodo papa 爸爸製造,Mother & Baby,4,0,0
1089528,Fido Dido,Mother & Baby,4,0,0
1106557,溫美,Home & Living,4,0,0
1108433,Shocking Eye Glue,Beauty,4,0,0
1106496,Polliwalks,Mother & Baby,4,0,0
1196874,RACING DYNAMICS,Motors,4,0,0
1106819,灌溉者,Books,4,0,0
1099908,XaVic 駒美,Motors,4,0,0
2561733,GOLDSANGSA,Home & Living,4,0,0
1111115,HO-HSIN 和欣客運,Life & Entertainment,4,0,0
1096648,baby shusher,Mother & Baby,4,0,0
2563286,Miss Beauty Korea,Beauty,4,0,0
2885721,Dorian,Others,4,0,0
1800800,Cenzimo,Motors,4,0,0
1084924,JOHNNY CUPCAKES,Women Accessories,4,0,0
1091068,ForestBOX 森林盒子,Home & Living,4,0,0
1111747,OBaibi-OKaidi,Mother & Baby,4,0,0
5007431,EM 依町麥,Health,4,0,0
1094105,Catasy 卡特思,Mother & Baby,4,0,0
1093357,四川科學技術,Books,4,0,0
4987998,Surf,Home & Living,4,0,0
1762046,spar COBIKES,Sports & Outdoors,4,0,0
4081430,VTI,Women Accessories,4,0,0
1354083,Kamillosan,Health,4,0,0
1112639,per-pcs 派彼仕,Men's Apparel,4,0,0
2559256,Allure,Books,4,0,0
1631624,MISS TRENDY,Beauty,4,0,0
1161041,FUN LL,Life & Entertainment,4,0,0
1101876,MEXICAN 稻草人,Women Bags,4,0,0
1100883,VINTAGE HOLLYWOOD,Women Accessories,4,0,0
1086237,CHRISTIAN AUJARD,Women's Apparel,4,0,0
1110716,D'MOM,Women Bags,4,0,0
4499297,Skin MD,Beauty,4,0,0
1130357,doctorJ,Women's Apparel,4,0,0
1140648,Selecline,Home Electronic,4,0,0
1106741,潛力精緻影音,Life & Entertainment,4,0,0
1088184,infineon 英飛凌,Hardware & 3C,4,0,0
3780307,TREEANNSEA,Beauty,4,0,0
6320487,DAILY WEEKLY,Beauty,4,0,0
2559597,balance 9,Home & Living,4,0,0
4956510,CIIAO,Women's Apparel,4,0,0
1382067,Taobao 淘寶,Tickets & Services,4,0,0
1216904,Mizar,Home & Living,4,0,0
2559575,babymadison,Life & Entertainment,4,0,0
1099327,ULSTER WEAVERS,Home & Living,4,0,0
3920575,KKY,Men's Bags& Accessories,4,0,0
3941020,GRUFFYN,Sports & Outdoors,4,0,0
1102697,THE VAN,Women Bags,4,0,0
4452304,Oearth,Beauty,4,0,0
1105976,Petit joie,Home & Living,4,0,0
1534920,MAJESTIC FILATURES,Women's Apparel,4,0,0
3681877,Jessingshow,Men's Bags& Accessories,4,0,0
1124524,ANDALOU,Beauty,4,0,0
1111974,S&T STUDIO,Shoes,4,0,0
1098104,MOTHERS LOUNGE,Mother & Baby,4,0,0
4636565,fosrest,Home & Living,4,0,0
1111207,J.BLANC,Women's Apparel,4,0,0
5814913,Kioskin,Beauty,4,0,0
3994684,Deeprove,Beauty,4,0,0
2234508,Dr. Meiling 美齡,Beauty,4,0,0
1106643,Practk,Beauty,4,0,0
1215401,EOT,Mobile & Gadgets,4,0,0
2239998,Dr.AG,Beauty,4,0,0
1342466,仙度瑞拉,Home & Living,4,0,0
1108807,華文鼎文化,Books,4,0,0
3622078,kophenix,Beauty,4,0,0
1084516,JLW,Mobile & Gadgets,4,0,0
4084907,Ulucky,Health,4,0,0
1094465,Nannette,Mother & Baby,4,0,0
1091850,NICHOLAS KIRKWOOD,Shoes,4,0,0
2288207,QQfamily,Home & Living,4,0,0
2565372,Stones Throw Records,Life & Entertainment,4,0,0
3106239,Musterring,Home & Living,4,0,0
2564982,UUUUU.,Beauty,4,0,0
1089855,ARNO SOREL,Beauty,4,0,0
1105364,Par Avion,Women's Apparel,4,0,0
1087191,HOTPING,Women's Apparel,4,0,0
2561069,Dr.Baremi,Home & Living,4,0,0
1097773,小強絕螞蟻絕,Home & Living,4,0,0
4879491,SODAWATER,Men's Apparel,4,0,0
5250053,VERTION 威迅,Home & Living,4,1,2
4818409,WHSA,Beauty,4,0,0
4883826,ARUMVIT,Beauty,4,0,0
1104214,Young Curves,Women's Apparel,4,0,0
4627644,Meili color,Home & Living,4,0,0
1218056,Stonker Donker 史通克,Everything Else,4,0,0
1096794,宇田,Books,4,0,0
1084647,CHAR WIE 洽維,Home & Living,4,0,0
3652994,Gourde,Mobile & Gadgets,4,0,0
1105714,沛報國際,Books,4,0,0
1215749,GR international,Home & Living,4,0,0
4738159,WANGLU,Hardware & 3C,4,0,0
1085702,JS Collection,Shoes,4,0,0
4506526,kpte,Hardware & 3C,4,0,0
3472369,TBCosmetics,Beauty,4,0,0
4074666,DUTRIEUX,Home & Living,4,0,0
3763577,LENCENT,Mobile & Gadgets,4,0,0
1160466,COSSET,Women Bags,4,0,0
1090662,BURNING,Women's Apparel,4,0,0
3828965,FNCXGE,Women Accessories,4,0,0
1097221,noanoa,Women's Apparel,4,0,0
1090713,台朔影視,Life & Entertainment,4,0,0
1092907,Bebe Sheer,Beauty,4,0,0
5252478,ZUIDID,Hardware & 3C,4,0,0
3526151,Kosta Boda,Home & Living,4,0,0
5088809,幸福貓多肉&空鳳,Home & Living,4,0,0
3663885,IFXLIFE,Hardware & 3C,4,0,0
1108781,華冠文化,Books,4,0,0
1086829,BLACKVUE,Motors,4,0,0
5795116,NEPA,Men's Apparel,4,0,0
1092319,NIPPON HIFUKU 日本被服,Men's Apparel,4,0,0
6343431,HAUS LABS,Beauty,4,0,0
4937482,Dr.Case,Life & Entertainment,4,0,0
1096325,THE MISSING LINK,Motors,4,0,0
1099987,Luxe brille,Women's Apparel,4,0,0
1104029,RUSTY,Sports & Outdoors,4,0,0
6139234,RTL6100w,Mobile & Gadgets,4,0,0
4208742,Selex,Health,4,0,0
1093756,MCOPLUS,Hardware & 3C,4,0,0
1678205,XUN,Mobile & Gadgets,4,0,0
1111561,MR.PUTTER 美普特,Sports & Outdoors,4,0,0
1107866,the VOLON,Women Bags,4,0,0
5031411,趨勢教育基金會,Books,4,0,0
1083969,GIORGIO GRATI,Women's Apparel,4,0,0
1083422,BE HEROES,Life & Entertainment,4,0,0
1129727,Dr.MIND,Beauty,4,0,0
3663178,Japhne,Beauty,4,0,0
1100561,lemon tree,Women's Apparel,4,0,0
1130097,N.V.COLLECTION 黑妞私藏,Shoes,4,0,0
5469322,MAJOR LEAGUE BASEBALL,Men's Bags& Accessories,4,0,0
1086242,HOLSTER,Shoes,4,0,0
1097747,Lelia 樂吉兒,Mother & Baby,4,0,0
1095110,大立文創,Books,4,0,0
1128767,Hot heart,Women's Apparel,4,0,0
5212026,JYS,Home & Living,4,0,0
1103874,Yatin 雅鼎,Home & Living,4,0,0
1083678,中華民國產物保險核保學會,Books,4,0,0
1086544,傳智,Books,4,0,0
1107510,百巨國際文化,Books,4,0,0
4228424,ANKEXIN,Beauty,4,0,0
1086538,EYKI 艾奇,Women Accessories,4,0,0
1104583,SJYP,Women's Apparel,4,0,0
1218935,etipet,Pets,4,0,0
1160884,Earl of East,Home & Living,4,0,0
6343364,Bandi Store,Food & Beverages,4,0,0
1141367,101玩Shoes,Mother & Baby,4,0,0
1101415,Unimom,Mother & Baby,4,0,0
1218237,TP TOYS,Life & Entertainment,4,0,0
1111395,L/UNIFORM,Women Bags,4,0,0
5150295,Lomansa,Beauty,4,0,0
1096593,baby baby cool,Mother & Baby,4,0,0
3350191,Piecesmet,Men's Bags& Accessories,4,0,0
1928939,socio,Food & Beverages,4,0,0
5219610,YHDIANZI,Home & Living,4,0,0
2912555,INFLATION,Men's Apparel,4,0,0
6295456,title.p 肽特彼,Beauty,4,0,0
1102503,PLAYTIVE,Mother & Baby,4,0,0
1086109,信實,Books,4,0,0
3487104,Barr,Beauty,4,0,0
4803794,MHYQZDL,Women Bags,4,0,0
1104604,桃園市文化局,Books,4,0,0
3734337,LICORNE,Beauty,4,0,0
1800946,Data Frog,Game Kingdom,4,0,0
1114220,Pet Head,Pets,4,0,0
1090978,台灣山岳,Books,4,0,0
1107367,SUNNIES STUDIO,Women Accessories,4,0,0
4920616,Kiki感應垃圾桶,Home & Living,4,0,0
1099772,Lullaline,Women Bags,4,0,0
1219652,國立東華大學,Books,4,0,0
1141769,犀利媽媽,Home & Living,4,0,0
6430776,XIAO FU AI,Health,4,0,0
1082876,AEE 一電航空,Hardware & 3C,4,0,0
1196645,HS 盾牌,Shoes,4,0,0
6299108,Beautederm,Beauty,4,0,0
1105296,TRICOT CHIC,Women's Apparel,4,0,0
1218634,YANBABY 燕寶貝,Health,4,0,0
1098873,TACS,Women Accessories,4,0,0
3050308,Amoretto,Mother & Baby,4,0,0
1100633,PERIGOT,Home & Living,4,0,0
3701363,SAINTSATIN,Shoes,4,0,0
5037290,NUTRIFARM,Health,4,0,0
1098667,MUTEMUSE,Women Bags,4,0,0
6102319,EXCEDER,Women Accessories,4,0,0
1419395,LAKH,Men's Apparel,4,0,0
4871903,KUKUDARA,Home & Living,4,0,0
3692482,punana,Sports & Outdoors,4,0,0
1087048,HOT TOOLS,Beauty,4,0,0
1220401,衛生福利部疾病管制署,Home & Living,4,0,0
1504831,innocent,Food & Beverages,4,0,0
2559914,Bodytools,Beauty,4,0,0
1089662,Della,Life & Entertainment,3,0,0
1112190,THE 2ND SKIN CO.,Women's Apparel,3,0,0
1094442,Nanaya,Food & Beverages,3,0,0
1106480,湖南少年兒童,Books,3,0,0
1090613,NEKO,Mother & Baby,3,0,0
1139577,langsre,Beauty,3,0,0
1104204,TOKO,Hardware & 3C,3,0,0
1092820,KIUS 高仕皮包,Sports & Outdoors,3,0,0
3891657,Anjielosmart,Home Electronic,3,0,0
5138973,Newhattan,Men's Bags& Accessories,3,0,0
1104968,Rew de Rew,Women's Apparel,3,0,0
5118870,咪醬,Pets,3,0,0
1160575,D.C 短鯛坊,Pets,3,0,0
1109781,ss shiny,Beauty,3,0,0
2225568,Co.Protect,Home & Living,3,0,0
1136779,Kyss mig,Beauty,3,0,0
3522269,rynluna,Beauty,3,0,0
1386142,DELVERDE,Food & Beverages,3,0,0
2239939,Bella Cuisine,Home & Living,3,0,0
1139755,piciberry,Beauty,3,0,0
1216953,NASSTOYS,Everything Else,3,0,0
1135643,SILVIAN HEACH,Women's Apparel,3,0,0
2876622,maier sports,Sports & Outdoors,3,0,0
1093609,國際少年村,Books,3,0,0
1146117,Gut & Gerne,Food & Beverages,3,0,0
2562729,Lavikit,Home & Living,3,0,0
1217009,NUANCE,Home & Living,3,0,0
5273736,鸚鵡空間站,Pets,3,0,0
3834212,ANJIAYUN,Hardware & 3C,3,0,0
6423552,Axisflying,Life & Entertainment,3,0,0
3328142,colorhunter,Home & Living,3,0,0
1111635,Mr.Zakka,Home & Living,3,0,0
1109883,syrene,Beauty,3,0,0
1120084,I.REAL,Women's Apparel,3,0,0
4142771,CLOVIS,Women's Apparel,3,0,0
1319829,POPOLA,Beauty,3,0,0
4564065,QINGOUGOU 親狗狗,Pets,3,0,0
1160562,Creation Records,Life & Entertainment,3,0,0
2563278,Miryeo,Beauty,3,0,0
1095438,LOUNGE,Women's Apparel,3,0,0
4251056,LOPO,Home & Living,3,0,0
1160218,BOOSEY & HAWKES,Home & Living,3,0,1
3206693,野菜皇后,Beauty,3,0,0
1107020,TiMISA 純鈦美學,Women Accessories,3,0,0
1111319,KALKI'D,Home & Living,3,0,0
1083263,CASCO,Sports & Outdoors,3,0,0
4896434,Kaliyan,Beauty,3,0,0
1103741,RUB A DUB DUB,Mother & Baby,3,0,0
1092190,MARURYO,Sports & Outdoors,3,0,0
1088726,MACAMICA 麻卡米卡,Food & Beverages,3,0,0
2750322,魔力種子,Food & Beverages,3,0,0
5371248,sunsonny,Hardware & 3C,3,0,0
5332610,LOCKFIELD EQUIPMENT,Sports & Outdoors,3,0,0
1093822,NSH,Beauty,3,0,0
1097279,caboodles,Home & Living,3,0,0
4810106,YAO PING 堯平,Food & Beverages,3,0,0
6303575,Blue Point,Home & Living,3,0,0
4952529,ATYA,Home & Living,3,0,0
2565431,Sumi Cosmetics,Beauty,3,0,0
1105335,TRINITY BAT,Sports & Outdoors,3,0,0
2560508,D Icon,Life & Entertainment,3,0,0
1108319,Sfera,Mother & Baby,3,0,0
1215656,Food Good 田好,Health,3,0,0
1108554,臺灣工商稅務出版社,Books,3,0,0
6144343,A+kara,Beauty,3,0,0
3986341,Seele Wiedergeburt,Home & Living,3,0,0
1217715,SBV,Home & Living,3,0,0
1102776,THENCE,Home & Living,3,0,0
1087444,CLEVER CUTTER,Home & Living,3,0,0
4828594,JIUYAN,Sports & Outdoors,3,0,0
5804484,Kazrvna,Women Bags,3,0,0
6317209,W-ACE,Women Bags,3,0,0
1110898,Ecua-Andino,Women Accessories,3,0,0
6127697,NewRixing,Hardware & 3C,3,0,0
